id,date,price,formated_price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price_per_livingarea,expensive
8964800860,20150209T000000,1.65e+006,1650000,4,2.5,2780,11904,1,0,1,5,8,1730,1050,1951,0,98004,476209,-122216,3590,13860,593.5251799,TRUE
824059293,20141028T000000,943500,943500,3,2.25,2370,10890,2,0,0,4,7,2370,0,1980,0,98004,475827,-122197,2370,9514,398.1012658,FALSE
9808700370,20140623T000000,899000,899000,3,1,1480,6978,2,0,0,4,8,1480,0,1949,1985,98004,476497,-122217,2660,13062,607.4324324,TRUE
249000180,20141201T000000,1.89e+006,1890000,4,4.25,4285,9345,2,0,0,3,10,4285,0,2013,0,98004,476332,-122199,1570,8994,441.0735123,FALSE
629000730,20140528T000000,745000,745000,3,1.75,1490,9800,1,0,0,4,7,1140,350,1947,0,98004,47584,-122198,2310,9800,500,TRUE
644200065,20150306T000000,1.03e+006,1030000,4,2.5,2620,11200,1,0,0,4,8,1770,850,1962,0,98004,475876,-122193,2360,11200,393.129771,FALSE
7490000040,20140718T000000,2535000000,2535000,5,3.25,3730,10626,1,0,4,4,10,3730,0,1963,0,98004,47624,-122221,4180,19110,679.6246649,TRUE
1424200035,20140523T000000,945000,945000,4,2,2840,13367,1,0,0,3,7,1420,1420,1952,0,98004,476237,-122.21,2840,12744,332.7464789,FALSE
2344300220,20140714T000000,1.1e+006,1100000,4,3.5,2210,7597,1,0,0,4,9,1550,660,1977,2006,98004,475816,-122197,2370,8811,497.7375566,TRUE
853200040,20150428T000000,2408000000,2408000,5,2.5,4600,23250,1.5,0,2,3,9,3600,1000,1918,2003,98004,47623,-122218,5500,20066,523.4782609,TRUE
3025059072,20140725T000000,1749000000,1749000,4,2.5,3910,22710,1.5,0,0,3,8,3910,0,1908,2003,98004,476295,-122217,2920,16544,447.314578,FALSE
524059241,20150319T000000,870000,870000,4,1.75,2780,11000,1,0,0,3,9,1560,1220,1964,0,98004,47595,-122203,2350,11700,312.9496403,FALSE
8146300180,20150512T000000,860000,860000,5,2.25,1960,8592,1,0,0,4,8,1290,670,1958,0,98004,476066,-122192,1720,8592,438.7755102,FALSE
3861470120,20141126T000000,1.61e+006,1610000,4,2.75,4270,25807,2,0,0,3,11,4270,0,1996,0,98004,475951,-122206,3860,20723,377.0491803,FALSE
8146100610,20141201T000000,672000,672000,3,1,1220,8573,1,0,0,4,7,1220,0,1954,0,98004,476088,-122193,1390,8573,550.8196721,TRUE
629000410,20150217T000000,915000,915000,3,2.75,2800,9750,1,0,0,5,7,1400,1400,1957,0,98004,475862,-122202,2800,9530,326.7857143,FALSE
686800065,20141119T000000,667500,667500,3,1.75,2130,20423,1,0,0,3,9,2130,0,1953,0,98004,476339,-122192,2370,20875,313.3802817,FALSE
5493100366,20140625T000000,1.7e+006,1700000,5,3.5,5850,22885,2,0,2,4,11,4670,1180,1978,0,98004,47606,-122211,3240,19020,290.5982906,FALSE
627300145,20140814T000000,1148000000,1148000,10,5.25,4590,10920,1,0,2,3,9,2500,2090,2008,0,98004,475861,-122113,2730,10400,250.1089325,FALSE
9808590210,20140513T000000,860000,860000,4,2.5,3560,11119,1,0,2,3,10,2290,1270,1986,0,98004,476456,-122.19,3290,11385,241.5730337,FALSE
3025059124,20140828T000000,3.16875e+006,3168750,5,3.5,4330,11979,1,0,4,3,12,2090,2240,2008,0,98004,476251,-122218,4320,12000,731.812933,TRUE
251500330,20141014T000000,1775000000,1775000,3,2.25,4320,19225,1,0,0,4,10,2160,2160,1972,0,98004,476368,-122216,3430,18469,410.8796296,FALSE
686550040,20140619T000000,1.24e+006,1240000,4,3.5,3820,13224,2,0,0,3,10,3280,540,1990,0,98004,476005,-122199,3340,9700,324.6073298,FALSE
8146100580,20141020T000000,765000,765000,3,1,1220,7585,1,0,0,4,7,1220,0,1954,0,98004,476094,-122194,1380,8918,627.0491803,TRUE
4389201075,20140731T000000,1.9e+006,1900000,4,2.5,3680,13351,2,0,2,5,9,3680,0,1946,1982,98004,476154,-122214,3410,11700,516.3043478,TRUE
5461300150,20141211T000000,1795000000,1795000,5,2.75,2880,20274,1,0,3,4,9,1660,1220,1959,0,98004,476267,-122222,3750,20220,623.2638889,TRUE
824059042,20140530T000000,1.8867e+006,1886700,5,3.5,4180,17935,2,0,0,3,11,4180,0,2004,0,98004,475873,-122202,2950,13760,451.3636364,FALSE
524059052,20141209T000000,975000,975000,4,2.25,2420,15482,2,0,0,4,8,2420,0,1925,1997,98004,475907,-122196,2870,13905,402.892562,FALSE
1266200120,20150321T000000,720000,720000,2,1,1370,9460,1,0,0,3,6,1370,0,1950,0,98004,476238,-122191,1690,9930,525.5474453,TRUE
8146200150,20141110T000000,830000,830000,4,2.25,2180,11056,1,0,0,3,8,1370,810,1963,0,98004,476042,-122193,2090,8747,380.733945,FALSE
8086000201,20141204T000000,875000,875000,3,2.5,1820,6848,1,0,0,4,7,1820,0,1953,0,98004,476287,-122207,2080,11700,480.7692308,TRUE
824059305,20150108T000000,2.2e+006,2200000,5,4,5840,11652,2,0,1,3,11,4410,1430,1988,0,98004,475835,-122202,3120,13639,376.7123288,FALSE
8085400410,20150331T000000,920000,920000,3,1,1410,9656,1,0,0,3,7,960,450,1953,0,98004,476354,-122208,2410,9384,652.4822695,TRUE
632000065,20140611T000000,1989000000,1989000,3,2.5,2880,13500,1,0,4,5,8,1520,1360,1950,0,98004,476281,-122216,3710,20486,690625,TRUE
629000704,20140729T000000,1000000,1000000,4,2,1780,15648,1.5,0,0,5,8,1780,0,1918,0,98004,475849,-122198,2320,14963,561.7977528,TRUE
4122700040,20141010T000000,860000,860000,3,1.75,2600,15064,1,0,0,4,8,1700,900,1967,0,98004,47.64,-122204,2940,14984,330.7692308,FALSE
6684500040,20141202T000000,725000,725000,3,1,940,8377,1,0,0,4,7,940,0,1952,0,98004,475974,-122.2,1710,6900,771.2765957,TRUE
2344300170,20140815T000000,1.5e+006,1500000,5,3.5,4370,12240,2,0,0,3,11,3270,1100,1990,0,98004,47582,-122199,2980,12800,343.2494279,FALSE
4122500095,20150413T000000,1.05e+006,1050000,5,2.75,2520,18625,1,0,0,3,8,1660,860,1959,0,98004,476409,-122207,3000,16624,416.6666667,FALSE
8146300020,20140529T000000,723000,723000,4,2.25,1960,8680,1,0,0,4,8,1290,670,1959,0,98004,476076,-122192,2160,8680,368.877551,FALSE
251610020,20150508T000000,1.58e+006,1580000,4,2.75,3480,19991,2,0,2,4,10,2630,850,1979,0,98004,476354,-122214,3770,20271,454.0229885,FALSE
686800080,20140612T000000,1.0345e+006,1034500,4,2.5,2370,10858,2,0,0,3,9,2370,0,2003,0,98004,476336,-122192,2510,21673,436.4978903,FALSE
8964800050,20150304T000000,1.77e+006,1770000,3,2.5,2580,14603,1,0,2,4,9,2580,0,1951,0,98004,476199,-122212,2410,14347,686.0465116,TRUE
5493110020,20150116T000000,1.95e+006,1950000,4,2.75,4020,18745,2,0,4,4,10,2830,1190,1989,0,98004,476042,-122.21,3150,20897,485.0746269,TRUE
3835500585,20141016T000000,1.9e+006,1900000,4,2.75,4280,12668,2,0,0,3,9,3900,380,1947,2008,98004,476185,-122219,3590,12670,443.9252336,FALSE
1651800010,20140702T000000,1.3e+006,1300000,4,1.75,2610,21600,1,0,0,4,8,2610,0,1966,0,98004,476245,-122227,2920,20330,498.0842912,TRUE
629000605,20150227T000000,1398000000,1398000,3,2.5,2910,10044,2,0,0,4,10,2910,0,1989,0,98004,475845,-122199,2420,12287,480.4123711,TRUE
5536100005,20140808T000000,2.3e+006,2300000,7,4.75,5310,8816,2,0,0,3,10,3650,1660,2013,0,98004,476221,-122208,2920,10610,433.1450094,FALSE
6664000130,20141013T000000,635250,635250,3,2.25,2210,22040,1,0,0,5,8,1510,700,1976,0,98004,475904,-122194,2470,14258,287.4434389,FALSE
644210020,20150105T000000,780000,780000,4,2.5,3020,15164,1,0,0,4,8,1730,1290,1976,0,98004,475882,-122192,2600,11556,258.2781457,FALSE
3394100020,20141120T000000,990000,990000,4,2.5,3140,11049,2,0,0,3,10,3140,0,1988,0,98004,475817,-122192,2750,11049,315.2866242,FALSE
8146100095,20140515T000000,839000,839000,3,1,1230,12305,1,0,0,3,7,1230,0,1955,1990,98004,476095,-122195,2100,7960,682.1138211,TRUE
5493110080,20140815T000000,1825000000,1825000,3,3.75,6030,39317,2,0,0,3,11,4440,1590,1991,0,98004,476055,-122.21,4040,12333,302.6533997,FALSE
3250500103,20150408T000000,925000,925000,3,1.75,1610,10796,1,0,0,3,7,1070,540,1951,0,98004,476272,-122208,1940,10796,574.5341615,TRUE
9315600050,20150317T000000,1675000000,1675000,5,3.25,4560,19080,1,0,0,5,9,2490,2070,1963,0,98004,476291,-122226,3390,20140,367.3245614,FALSE
2450000275,20140716T000000,595000,595000,4,1.5,1350,8113,1,0,0,4,7,1350,0,1959,0,98004,475807,-122196,1930,8113,440.7407407,FALSE
9534400010,20150423T000000,965800,965800,4,1.75,2500,8725,1,0,0,4,8,1500,1000,1966,0,98004,476304,-122205,1900,8998,386.32,FALSE
8861000095,20140930T000000,865000,865000,3,1.5,1790,7526,1,0,0,3,7,1790,0,1953,2014,98004,476387,-122207,2080,10943,483.2402235,TRUE
4389200876,20140701T000000,1565000000,1565000,4,2.75,2970,12750,1.5,0,1,4,7,2130,840,1918,1986,98004,476135,-122213,1980,15300,526.9360269,TRUE
9808610190,20140509T000000,782000,782000,4,2.5,2830,20345,2,0,0,3,10,1980,850,1979,0,98004,476462,-122191,2830,13732,276.3250883,FALSE
4122900190,20140512T000000,1.3464e+006,1346400,5,1.75,3380,20021,1,0,0,4,8,1690,1690,1963,0,98004,476395,-122211,3260,19809,398.3431953,FALSE
5536100020,20141215T000000,987000,987000,3,2,2160,15788,1,0,0,3,8,2160,0,1951,0,98004,476227,-122207,2260,9787,456.9444444,FALSE
5536100020,20150512T000000,1.19e+006,1190000,3,2,2160,15788,1,0,0,3,8,2160,0,1951,0,98004,476227,-122207,2260,9787,550.9259259,TRUE
5078400190,20141016T000000,915000,915000,3,1,1560,8232,1,0,0,3,7,1560,0,1952,0,98004,47623,-122205,1930,8286,586.5384615,TRUE
1925059073,20141010T000000,1.3e+006,1300000,5,1.75,2130,19180,1,0,0,3,8,1500,630,1968,0,98004,47638,-122213,3650,19180,610.3286385,TRUE
1652500010,20150326T000000,2328000000,2328000,4,3.5,4420,20759,2,0,0,3,11,4420,0,2003,0,98004,476354,-122221,3020,20666,526.6968326,TRUE
1561600095,20140514T000000,1058000000,1058000,4,2,2290,11137,1,0,0,4,8,2290,0,1955,0,98004,475887,-122201,2300,10463,462.0087336,FALSE
9533100080,20140820T000000,781000,781000,3,1.5,1290,8175,1,0,0,4,7,820,470,1952,0,98004,476296,-122205,2130,8577,605.4263566,TRUE
4340000010,20141030T000000,1.22e+006,1220000,3,2.25,2640,7544,1,0,0,3,10,2640,0,1995,0,98004,476224,-122195,2650,7904,462.1212121,FALSE
2025059026,20150225T000000,1.98e+006,1980000,4,3.5,4500,44384,1,0,0,3,12,3340,1160,1990,0,98004,476323,-122192,2540,26287,440,FALSE
8081500050,20150302T000000,1.81e+006,1810000,5,2.5,4250,20441,1,0,1,4,11,2490,1760,1984,0,98004,476377,-122211,3620,16304,425.8823529,FALSE
3835500005,20140528T000000,1.1e+006,1100000,2,1.75,2050,11900,1,0,0,4,8,2050,0,1950,0,98004,476209,-122219,2980,11900,536.5853659,TRUE
3323500010,20150107T000000,1.15e+006,1150000,3,2.5,2100,15120,1,0,0,4,8,2100,0,1953,0,98004,476201,-122222,3070,16078,547.6190476,TRUE
5739601300,20150330T000000,605000,605000,2,1,860,6510,1,0,0,3,7,860,0,1952,0,98004,476021,-122202,1740,10800,703.4883721,TRUE
8861000235,20150324T000000,825000,825000,4,2.75,2220,11925,1,0,0,3,7,1560,660,1953,1985,98004,476381,-122205,2500,11377,371.6216216,FALSE
6448000010,20150428T000000,1388000000,1388000,4,2.25,2940,20384,2,0,0,4,9,2940,0,1970,0,98004,476214,-122227,3410,19910,472.1088435,FALSE
3025059093,20140729T000000,3.1e+006,3100000,5,5.25,5090,23669,2,0,0,3,12,5090,0,2006,0,98004,476297,-122216,3830,22605,609.0373281,TRUE
3210700170,20141202T000000,650000,650000,4,2,1610,8976,1,0,0,4,8,1610,0,1966,0,98004,476011,-122192,1930,8976,403.7267081,FALSE
3210700380,20140916T000000,640000,640000,4,2.75,2100,11894,1,0,0,4,8,1720,380,1968,0,98004,476006,-122194,2390,9450,304.7619048,FALSE
4107100190,20150324T000000,2.5e+006,2500000,4,3.75,3480,14850,1,0,4,3,9,1870,1610,1951,2013,98004,476227,-122216,4780,18480,718.3908046,TRUE
9809000010,20150106T000000,1629000000,1629000,5,2.5,3090,16583,2,0,0,4,9,3090,0,1964,0,98004,476458,-122218,3740,17853,527.184466,TRUE
9286730020,20150331T000000,1.80275e+006,1802750,5,3.25,3890,20005,1,0,0,3,10,2260,1630,1977,0,98004,476312,-122224,3450,20176,463.4318766,FALSE
4122900020,20140626T000000,1388000000,1388000,4,3,4040,20001,1,0,0,3,9,2020,2020,1972,2001,98004,476408,-122212,2990,20098,343.5643564,FALSE
2062600020,20140708T000000,530000,530000,2,2.5,1785,779,2,0,0,3,7,1595,190,1975,0,98004,475959,-122198,1780,794,296.9187675,FALSE
8084900170,20141023T000000,1562000000,1562000,5,3,3910,16200,1,0,0,4,9,2890,1020,1960,0,98004,476326,-122217,3620,16200,399.488491,FALSE
2425700022,20140929T000000,425000,425000,4,1.75,1730,11890,1,0,0,2,7,980,750,1955,0,98004,475979,-122194,2100,12325,245.6647399,FALSE
2025059201,20140731T000000,725000,725000,3,1.75,1880,13300,1,0,0,3,7,1380,500,1967,0,98004,47634,-122204,3550,10883,385.6382979,FALSE
1872900065,20150410T000000,1.21e+006,1210000,3,1.75,1900,13600,1,0,0,4,8,1900,0,1956,0,98004,476163,-122219,2510,16600,636.8421053,TRUE
5494000040,20141201T000000,1444000000,1444000,4,2.75,2660,9547,1,0,1,3,8,1930,730,1968,2006,98004,47616,-122218,2410,10001,542.8571429,TRUE
1561600056,20141017T000000,1735000000,1735000,4,3.5,4010,9654,2,0,0,3,10,4010,0,2007,0,98004,475891,-122.2,1870,9873,432.6683292,FALSE
5078400210,20140616T000000,921000,921000,4,1.5,2220,9496,1,0,0,4,7,1490,730,1954,0,98004,476233,-122206,1800,8286,414.8648649,FALSE
9533100145,20150205T000000,750000,750000,3,1,1120,8549,1,0,0,3,7,1120,0,1952,0,98004,476294,-122205,1440,8640,669.6428571,TRUE
6448000100,20140617T000000,1728000000,1728000,4,3,3700,20570,1,0,0,4,10,1850,1850,1976,0,98004,476212,-122224,3080,17595,467.027027,FALSE
4389201095,20150511T000000,3.65e+006,3650000,5,3.75,5020,8694,2,0,1,3,12,3970,1050,2007,0,98004,476146,-122213,4190,11275,727.0916335,TRUE
8964800975,20140731T000000,1.65e+006,1650000,4,2.75,3190,14904,1,0,3,4,9,1940,1250,1949,1992,98004,476178,-122214,2600,11195,517.2413793,TRUE
4389200761,20150128T000000,1.1e+006,1100000,3,2.25,1560,8570,1,0,0,5,7,1080,480,1977,0,98004,476155,-122.21,2660,9621,705.1282051,TRUE
9533600100,20141208T000000,1315000000,1315000,4,3,2860,10292,1,0,0,4,8,2860,0,1953,1999,98004,476286,-122206,1840,10273,459.7902098,FALSE
2344300180,20140619T000000,1027000000,1027000,3,2.5,2430,10500,2,0,1,3,9,2430,0,1989,0,98004,475818,-122198,3440,12842,422.6337449,FALSE
4389201241,20141230T000000,1945000000,1945000,4,4,4690,6900,2,0,0,3,11,3480,1210,2001,0,98004,476165,-122216,2800,11240,414.7121535,FALSE
9808700025,20150211T000000,1.5e+006,1500000,3,1.5,1910,21374,1,0,0,1,8,1910,0,1955,0,98004,476453,-122214,2850,16167,785.3403141,TRUE
3394100230,20140522T000000,1.05e+006,1050000,4,2.5,3030,12590,1.5,0,0,4,10,3030,0,1988,0,98004,475806,-122193,2980,11635,346.5346535,FALSE
8146300205,20140710T000000,725000,725000,3,1.75,1690,8489,1,0,0,4,7,1690,0,1959,0,98004,476079,-122192,1850,8536,428.9940828,FALSE
2025059131,20140904T000000,980000,980000,4,4.25,3250,11780,2,0,0,3,8,2360,890,1944,2001,98004,476322,-122203,1800,9000,301.5384615,FALSE
2450000165,20140618T000000,650000,650000,3,1.5,1320,8114,1,0,0,3,8,1320,0,1951,0,98004,475827,-122195,2110,8114,492.4242424,TRUE
2591700037,20150212T000000,746000,746000,3,1.75,1910,12321,1,0,0,4,7,1100,810,1952,0,98004,475995,-122198,1910,11761,390.5759162,FALSE
5492200090,20141007T000000,770126,770126,4,2.75,2390,9300,1,0,0,3,8,1430,960,1979,0,98004,476035,-122206,1910,9348,322.2284519,FALSE
2566300100,20150327T000000,1388000000,1388000,5,1.75,2650,11340,1,0,0,3,8,2650,0,1955,0,98004,47626,-122213,2780,13204,523.7735849,TRUE
3472800068,20140717T000000,968000,968000,5,2.5,2900,9799,1,0,0,3,8,1450,1450,1959,0,98004,476255,-122208,2810,9687,333.7931034,FALSE
1651500040,20140801T000000,1.98e+006,1980000,4,4,4360,12081,2,0,0,3,10,4360,0,2007,0,98004,476377,-122219,2180,10800,454.1284404,FALSE
5078400035,20150402T000000,875000,875000,4,1.75,2360,8286,1,0,0,3,7,1320,1040,1952,0,98004,476226,-122205,1680,7630,370.7627119,FALSE
9808610410,20140822T000000,640000,640000,4,2.5,2320,11259,2,0,0,3,9,2320,0,1982,0,98004,476443,-122194,2820,11770,275.862069,FALSE
2213000030,20140512T000000,1264000000,1264000,4,3.75,3490,9170,2,0,0,3,9,3490,0,2012,0,98004,475991,-122.2,1810,8470,362.1776504,FALSE
1266200140,20150506T000000,1.85e+006,1850000,4,3.25,4160,10335,2,0,0,3,10,4160,0,2014,0,98004,476235,-122192,1840,10333,444.7115385,FALSE
7324900016,20141021T000000,1.45e+006,1450000,5,3.5,4170,9090,2,0,0,3,10,4170,0,2008,0,98004,475918,-122196,1930,13635,347.7218225,FALSE
8084900160,20150212T000000,2.6411e+006,2641100,5,4.25,4660,16200,2,0,2,3,11,4660,0,2005,0,98004,476326,-122216,3340,16200,566.7596567,TRUE
8085400376,20150421T000000,2.32e+006,2320000,4,3.5,5050,9520,2,0,0,3,11,3610,1440,2007,0,98004,476364,-122209,2430,9248,459.4059406,FALSE
2311400195,20150303T000000,1.5631e+006,1563100,5,3.5,3630,8100,2,0,0,3,10,3630,0,2008,0,98004,475951,-122.2,1730,8246,430.6060606,FALSE
5078400215,20140730T000000,1695000000,1695000,5,4.75,3940,7067,2,0,0,3,10,3230,710,2008,0,98004,476232,-122205,1910,7735,430.2030457,FALSE
711000110,20140915T000000,1.26652e+006,1266520,3,2.5,3060,9576,2,0,0,3,10,3060,0,2005,0,98004,475928,-122199,3060,9579,413.8954248,FALSE
250000090,20140714T000000,1.75e+006,1750000,4,4.5,4650,7660,2,0,0,3,11,3640,1010,2008,0,98004,476349,-122198,1710,8400,376.344086,FALSE
250000010,20140924T000000,1.75e+006,1750000,4,3.5,3845,8400,2,0,0,3,10,3845,0,2013,0,98004,476354,-122198,1710,8400,455.136541,FALSE
5710000005,20140522T000000,2.15e+006,2150000,4,5.5,5060,10320,2,0,0,3,11,5060,0,2008,0,98004,476245,-122.21,3010,10080,424.9011858,FALSE
251500080,20140826T000000,3204000000,3204000,4,4,4810,18851,2,0,3,3,11,4810,0,2007,0,98004,476364,-122214,3970,19929,666.1122661,TRUE
1925059254,20150507T000000,2998000000,2998000,5,4,6670,16481,2,0,0,3,12,4960,1710,2007,0,98004,476409,-122221,4800,16607,449.4752624,FALSE
9808100150,20150402T000000,3345000000,3345000,5,3.75,5350,15360,1,0,1,3,11,3040,2310,2008,0,98004,47648,-122218,3740,15940,625.2336449,TRUE
2311400145,20141029T000000,1.69999e+006,1699990,4,3.75,3320,8234,2,0,0,3,10,3320,0,2014,0,98004,475963,-122.2,1560,8240,512.0451807,TRUE
8085400401,20150115T000000,1898000000,1898000,4,4.5,4020,9656,2,0,0,3,10,4020,0,2007,0,98004,476358,-122207,1960,9520,472.1393035,FALSE
666000142,20150326T000000,798500,798500,3,3,1950,1833,3,0,0,3,9,1610,340,2009,0,98004,476078,-122202,2040,2131,409.4871795,FALSE
3860900035,20150415T000000,1.94e+006,1940000,5,3.5,4230,16526,2,0,0,3,10,4230,0,2008,0,98004,475933,-122199,3000,12362,458.6288416,FALSE
8725950360,20150501T000000,720000,720000,2,1.75,1570,1108,3,0,0,3,9,1570,0,2007,0,98004,476215,-122.2,1940,1160,458.5987261,FALSE
8725950220,20150226T000000,910000,910000,3,2.5,2030,1160,3,0,0,3,9,1970,60,2007,0,98004,476213,-122.2,1950,1160,448.2758621,FALSE
8725950020,20140827T000000,695000,695000,2,1.75,1570,1207,3,0,0,3,9,1570,0,2007,0,98004,476215,-122201,1570,1206,442.6751592,FALSE
524059063,20140506T000000,1.8e+006,1800000,5,5,4490,10279,2,0,0,3,10,3930,560,2013,0,98004,475974,-122202,2490,10279,400.8908686,FALSE

